atime,name.1,zeros,w.1.1,link.1.2,name.2,p.1.2,w.2.1,link.2.3,name.3,p.2.3,w.3,link.3.2,name.2,p.3.2,w.2.2,link.2.1,name.1,p.2.1,w.1.2
0.360567962316581,vm01,0,2329,default,vm02,47700,1821,default,vm03,20173,28109,default,vm02,351484,9121,default,vm01,515051,15189
0.394184824968654,vm01,0,679,default,vm02,41339,2436,default,vm03,27510,614,default,vm02,492134,77316,default,vm01,435207,164791
0.405571181673388,vm01,0,8964,default,vm02,49690,4302,default,vm03,19336,14903,default,vm02,835516,163837,default,vm01,591339,10641
0.41153546375682,vm01,0,628,default,vm02,54738,23701,default,vm03,31401,46041,default,vm02,580784,1135,default,vm01,519975,12625
0.427259480158596,vm01,0,22247,default,vm02,44998,6096,default,vm03,17099,7428,default,vm02,842804,325681,default,vm01,500682,119645
0.435392592090549,vm01,0,14632,default,vm02,54728,25500,default,vm03,24506,7511,default,vm02,402053,27834,default,vm01,314128,10153
0.437019214476939,vm01,0,10083,default,vm02,47720,22308,default,vm03,30291,3769,default,vm02,366907,7847,default,vm01,228854,2128
0.454912060727236,vm01,0,15575,default,vm02,38889,362,default,vm03,20328,1174,default,vm02,330134,23499,default,vm01,365613,558
0.456538683113626,vm01,0,2426,default,vm02,54667,1228,default,vm03,28171,32976,default,vm02,238550,53590,default,vm01,644942,18524
0.461418550272798,vm01,0,1361,default,vm02,53727,20376,default,vm03,32776,42327,default,vm02,524042,3513,default,vm01,637750,33015
0.46575620996984,vm01,0,873176,default,vm02,50803,6017,default,vm03,23276,57799,default,vm02,783285,2751,default,vm01,510847,1916
0.484733471144397,vm01,0,3714,default,vm02,54122,1031,default,vm03,26397,3122,default,vm02,523294,343920,default,vm01,253508,495
0.490155545765699,vm01,0,2965,default,vm02,48327,60397,default,vm03,25885,2862,default,vm02,621131,21209,default,vm01,1020262,6305
0.49340879053848,vm01,0,2224,default,vm02,45270,6213,default,vm03,30354,9215,default,vm02,419511,47204,default,vm01,352425,1256
0.497746450235521,vm01,0,452,default,vm02,52406,25800,default,vm03,46998,18802,default,vm02,391127,1961,default,vm01,296418,15448
0.517265918872208,vm01,0,23645,default,vm02,50462,4928,default,vm03,19912,127,default,vm02,516135,9126,default,vm01,509128,1313
0.541665254668067,vm01,0,719,default,vm02,52657,2989,default,vm03,32806,53274,default,vm02,427211,9208,default,vm01,626713,4254
0.543834084516588,vm01,0,4415,default,vm02,48723,4024,default,vm03,31061,121587,default,vm02,352296,11528,default,vm01,377159,1848
0.560100308380494,vm01,0,2129,default,vm02,52053,34320,default,vm03,18499,995,default,vm02,636996,153385,default,vm01,454111,1974
0.563353553153275,vm01,0,1641,default,vm02,58484,24971,default,vm03,24910,4960,default,vm02,804535,208697,default,vm01,778278,5281
0.566064590463926,vm01,0,20605,default,vm02,49910,111203,default,vm03,29167,7865,default,vm02,608927,23722,default,vm01,485353,1613
0.583957436714223,vm01,0,16210,default,vm02,45117,59987,default,vm03,29930,519,default,vm02,303339,35746,default,vm01,473854,23307
0.591006133721915,vm01,0,26,default,vm02,64286,4605,default,vm03,35277,5358,default,vm02,527990,3710,default,vm01,396139,367
0.594259378494697,vm01,0,7468,default,vm02,48915,39348,default,vm03,33936,14337,default,vm02,450601,5368,default,vm01,503753,6061
0.611610017282863,vm01,0,2806,default,vm02,39924,47044,default,vm03,28228,118,default,vm02,346284,25,default,vm01,330504,1351
0.613778847131384,vm01,0,581,default,vm02,52634,33819,default,vm03,33733,2897,default,vm02,680650,4508,default,vm01,382657,8451
0.634382730692331,vm01,0,414,default,vm02,59835,5515,default,vm03,33851,5389,default,vm02,342417,2253,default,vm01,362168,61113
0.652817784404758,vm01,0,2153,default,vm02,45409,69121465,default,vm03,46135,5338,default,vm02,387296,1027,default,vm01,529471,38077
0.65932427395032,vm01,0,15529,default,vm02,43998,15718,default,vm03,14647,2305,default,vm02,714678,16794,default,vm01,384848,9108
0.670168423192924,vm01,0,1475,default,vm02,46342,98458,default,vm03,35048,1535,default,vm02,713019,183524,default,vm01,989256,44253
0.673421667965705,vm01,0,708,default,vm02,53910,4888,default,vm03,36795,713,default,vm02,436166,122,default,vm01,545943,74088
0.681554779897658,vm01,0,3488,default,vm02,52138,15831,default,vm03,23064,252364,default,vm02,322773,1301,default,vm01,698784,4758
0.688061269443221,vm01,0,3476,default,vm02,48903,1955,default,vm03,28651,1781,default,vm02,464641,14565,default,vm01,508681,9332
0.697278796299434,vm01,0,11178,default,vm02,45550,28027,default,vm03,23691,15,default,vm02,395248,2501,default,vm01,616311,3070
0.702158663458606,vm01,0,3478,default,vm02,50850,1728,default,vm03,25385,1049,default,vm02,241118,8683,default,vm01,585363,8184
0.704869700769257,vm01,0,1307,default,vm02,56140,31016,default,vm03,25953,1080711,default,vm02,493327,72623,default,vm01,534165,6078
0.721678132095293,vm01,0,3932,default,vm02,50447,7342,default,vm03,22375,84719,default,vm02,312551,42732,default,vm01,785808,77330
0.749330712663933,vm01,0,22019,default,vm02,45927,6915,default,vm03,18723,20187,default,vm02,882944,2752,default,vm01,413503,4748
0.766681351452099,vm01,0,25832,default,vm02,52135,90432,default,vm03,23994,87009,default,vm02,412171,5608,default,vm01,630497,13593
0.76939238876275,vm01,0,79599,default,vm02,44035,21127,default,vm03,30867,39999,default,vm02,555740,1911,default,vm01,509574,12182
0.781320952929615,vm01,0,2556,default,vm02,51838,1675,default,vm03,25417,4921,default,vm02,557290,5179,default,vm01,412839,38830
0.782947575316005,vm01,0,4162,default,vm02,49222,4967,default,vm03,26746,5543,default,vm02,462235,2379,default,vm01,395620,81129
0.788369649937307,vm01,0,905,default,vm02,51345,1195730,default,vm03,18708,1034,default,vm02,527847,2477,default,vm01,795424,5192
0.794333932020739,vm01,0,2274,default,vm02,46353,12996,default,vm03,25246,209,default,vm02,310671,42,default,vm01,588454,145
0.817648852892338,vm01,0,1457,default,vm02,44825,2818,default,vm03,36995,4803,default,vm02,233596,5137,default,vm01,422354,811
0.821444305127249,vm01,0,48,default,vm02,63731,10556,default,vm03,26540,21354,default,vm02,777783,3584,default,vm01,403559,5067
0.829577417059202,vm01,0,726,default,vm02,46365,24992,default,vm03,34331,1421,default,vm02,461181,1739,default,vm01,976368,539
0.845301433460978,vm01,0,41240,default,vm02,42924,927,default,vm03,25426,47994,default,vm02,545969,1416,default,vm01,470718,13383
0.853976752855061,vm01,0,1243,default,vm02,52446,5463,default,vm03,36474,1593,default,vm02,323236,11834,default,vm01,356730,67886
0.87837608865092,vm01,0,13148,default,vm02,45095,220,default,vm03,22958,13231,default,vm02,839112,9257,default,vm01,519314,21660
0.887593615507133,vm01,0,1855,default,vm02,41943,41764,default,vm03,20405,36769,default,vm02,678478,29913,default,vm01,275827,38563
0.911450743840862,vm01,0,860,default,vm02,56659,6667,default,vm03,29679,8882,default,vm02,543526,3228,default,vm01,689489,4732
0.928801382629028,vm01,0,774799,default,vm02,44230,2601,default,vm03,20284,1307,default,vm02,388452,4158,default,vm01,343767,1516
0.931512419939679,vm01,0,54404,default,vm02,55022,304,default,vm03,34335,2901,default,vm02,308535,1888,default,vm01,347440,6171
0.939645531871632,vm01,0,82255,default,vm02,46676,11478,default,vm03,27697,14772,default,vm02,292467,18804,default,vm01,775192,4242
0.941814361720153,vm01,0,463,default,vm02,52484,11005,default,vm03,35667,1889,default,vm02,287130,80845,default,vm01,406250,2961
0.947778643803585,vm01,0,52295,default,vm02,47674,4701,default,vm03,24276,6916,default,vm02,433673,4459,default,vm01,449421,22779
0.964044867667491,vm01,0,2326,default,vm02,57446,3077,default,vm03,30315,769,default,vm02,307261,12845,default,vm01,528840,2947
0.969466942288793,vm01,0,20066,default,vm02,43682,3427,default,vm03,21997,32540,default,vm02,512385,2495,default,vm01,400866,9230
0.985190958690569,vm01,0,1563,default,vm02,58001,41553,default,vm03,24987,5625,default,vm02,486377,19081,default,vm01,574541,8727
0.98898641092548,vm01,0,41905,default,vm02,46371,945,default,vm03,20156,101171,default,vm02,643851,3659,default,vm01,382836,164
1.0144701616456,vm01,0,2426,default,vm02,47205,4493,default,vm03,45783,339,default,vm02,416518,35331,default,vm01,968313,5165
1.02477210342607,vm01,0,1287,default,vm02,50937,33765,default,vm03,27101,10277,default,vm02,590145,17050,default,vm01,656207,98224
1.02856755566098,vm01,0,1340,default,vm02,52974,54,default,vm03,44196,19686,default,vm02,266238,54757,default,vm01,501479,2153
1.0432071571385,vm01,0,74281,default,vm02,48921,1321,default,vm03,22897,1488,default,vm02,499536,1726,default,vm01,212970,12350
1.05567792876749,vm01,0,11170,default,vm02,39398,3045,default,vm03,27526,24593,default,vm02,432270,3326,default,vm01,538143,1773
1.06597987054797,vm01,0,6866,default,vm02,52909,1416,default,vm03,33309,2563,default,vm02,397378,7,default,vm01,460135,1775
1.0773662272527,vm01,0,359,default,vm02,52346,7894,default,vm03,24950,11518,default,vm02,733468,18750,default,vm01,1268046,1854
1.10718763766986,vm01,0,701,default,vm02,44335,14403,default,vm03,29743,41424,default,vm02,553693,30374,default,vm01,423997,18530
1.11640516452608,vm01,0,3849,default,vm02,57084,30957,default,vm03,19264,204,default,vm02,473750,8710,default,vm01,611596,217698
1.12236944660951,vm01,0,16401,default,vm02,56168,29155,default,vm03,40842,221,default,vm02,860519,22387,default,vm01,376745,3316
1.14297333017046,vm01,0,34423,default,vm02,54439,873,default,vm03,27265,10731,default,vm02,349051,553333,default,vm01,865817,2426
1.16140838388288,vm01,0,1006,default,vm02,59353,11328,default,vm03,23049,62575,default,vm02,849318,14576,default,vm01,233043,3077
1.16520383611779,vm01,0,24423,default,vm02,52104,90208,default,vm03,23070,55858,default,vm02,330397,35209,default,vm01,808914,1025
1.16899928835271,vm01,0,49990,default,vm02,38408,46154,default,vm03,32918,1818,default,vm02,355908,9520,default,vm01,511346,15168
1.18906096445152,vm01,0,3200,default,vm02,49144,12987,default,vm03,19193,2036,default,vm02,466409,901,default,vm01,828665,62823
1.20207394354265,vm01,0,3231,default,vm02,46780,1185,default,vm03,18291,45955,default,vm02,456274,1087,default,vm01,1049736,21593
1.21129147039886,vm01,0,1036,default,vm02,47331,1436,default,vm03,25174,56915,default,vm02,642940,6604,default,vm01,351141,4
1.21454471517164,vm01,0,5768,default,vm02,51285,2591,default,vm03,26054,1599,default,vm02,619329,3280,default,vm01,543146,440
1.21888237486868,vm01,0,9019,default,vm02,49405,106,default,vm03,28704,5102,default,vm02,545378,3725,default,vm01,367692,23439
1.23514859873259,vm01,0,7001,default,vm02,50160,267961,default,vm03,37409,8420,default,vm02,444524,3588,default,vm01,515186,4036
1.24599274797519,vm01,0,4619,default,vm02,65169,7159,default,vm03,25445,1987,default,vm02,760557,31789,default,vm01,416993,64403
1.25033040767224,vm01,0,18016,default,vm02,46177,5760,default,vm03,32401,997,default,vm02,558065,2725,default,vm01,424619,4348
1.26063234945271,vm01,0,15276,default,vm02,56716,28514,default,vm03,29987,5514,default,vm02,461040,5128,default,vm01,278244,15004
1.27581415839235,vm01,0,57420,default,vm02,53651,4122,default,vm03,17907,2209,default,vm02,463000,37909,default,vm01,499943,3933
1.29262258971839,vm01,0,20145,default,vm02,48475,4420,default,vm03,18574,12944,default,vm02,294428,108049,default,vm01,961751,19336
1.30455115388526,vm01,0,79527,default,vm02,57989,15358,default,vm03,39551,2515,default,vm02,442184,573437,default,vm01,356121,91515
1.31810634043851,vm01,0,76423,default,vm02,57206,33937,default,vm03,25125,2081,default,vm02,436647,7188,default,vm01,436383,115380
1.32461282998407,vm01,0,22306,default,vm02,52908,28084,default,vm03,48495,3777,default,vm02,465237,62804,default,vm01,660090,3933
1.35877190009827,vm01,0,114889,default,vm02,57143,5347,default,vm03,15999,106229,default,vm02,329127,23398,default,vm01,443549,60702
1.36527838964384,vm01,0,5155,default,vm02,44993,3524,default,vm03,25901,1680,default,vm02,349047,5718849,default,vm01,720680,321289
1.38208682096987,vm01,0,57962,default,vm02,48820,5882,default,vm03,33092,1503,default,vm02,641790,3085,default,vm01,586948,25676
1.38588227320478,vm01,0,7477,default,vm02,43416,1900,default,vm03,29243,40801,default,vm02,496186,10277,default,vm01,241912,245911
1.41299264631129,vm01,0,13023,default,vm02,51425,13258,default,vm03,21749,3496,default,vm02,547719,64247,default,vm01,345205,23798
1.41678809854621,vm01,0,2148,default,vm02,43963,279244,default,vm03,36802,3987,default,vm02,659055,3698,default,vm01,482462,5938
1.42329458809177,vm01,0,3083,default,vm02,46810,1644,default,vm03,24714,16310,default,vm02,895953,2614,default,vm01,671112,24774
1.42980107763733,vm01,0,144108,default,vm02,49149,9750,default,vm03,35898,20047,default,vm02,445587,161,default,vm01,692807,2064
1.43142770002372,vm01,0,26287,default,vm02,47692,1606,default,vm03,29605,114079,default,vm02,413082,16440,default,vm01,376708,1723
1.43793418956928,vm01,0,5874,default,vm02,38581,28921,default,vm03,33857,19340,default,vm02,613790,6983,default,vm01,322471,70100
1.44769392388763,vm01,0,881,default,vm02,48025,19019,default,vm03,18767,42932,default,vm02,667587,5477,default,vm01,543313,17569
1.45203158358467,vm01,0,4361,default,vm02,51147,9561,default,vm03,30966,2365,default,vm02,299708,2789,default,vm01,297898,25857
1.46124911044088,vm01,0,124795,default,vm02,41710,2991,default,vm03,36227,15892,default,vm02,535755,17931,default,vm01,453923,76031
1.46396014775153,vm01,0,14237,default,vm02,52666,3310,default,vm03,21968,15238,default,vm02,315857,32786,default,vm01,815119,192629
1.47317767460775,vm01,0,285747,default,vm02,41792,232123,default,vm03,39747,4365,default,vm02,322302,10432,default,vm01,384724,9056
1.48347961638822,vm01,0,7478,default,vm02,47993,3113,default,vm03,39947,22825,default,vm02,233866,23899,default,vm01,846596,12745
1.48835948354739,vm01,0,81400,default,vm02,48969,136543,default,vm03,18597,3290,default,vm02,553340,17967,default,vm01,717725,1703
1.50516791487343,vm01,0,10182,default,vm02,51022,104175,default,vm03,20787,5803,default,vm02,871026,1640,default,vm01,577249,11932
1.52631400589651,vm01,0,17183,default,vm02,51766,27080612,default,vm03,15771,2127,default,vm02,270673,72462,default,vm01,397714,7319
1.53715815513911,vm01,0,1113,default,vm02,62013,2866,default,vm03,26920,1210,default,vm02,418323,39784,default,vm01,422746,2372
1.54258022976041,vm01,0,7049,default,vm02,47827,5846,default,vm03,20727,253568,default,vm02,259707,14323,default,vm01,873187,2068
1.56643735809414,vm01,0,3921,default,vm02,51707,3759,default,vm03,16852,49979,default,vm02,315385,183383,default,vm01,372499,25250
1.5729438476397,vm01,0,18650,default,vm02,41526,13736,default,vm03,28667,3202,default,vm02,172834,4748,default,vm01,786340,6681
1.58433020434444,vm01,0,2311,default,vm02,53413,3827,default,vm03,31970,12111,default,vm02,873319,819,default,vm01,551532,7249
1.59680097597343,vm01,0,4175,default,vm02,51978,1310336,default,vm03,24244,31538,default,vm02,306891,4005,default,vm01,584329,406984
1.59842759835982,vm01,0,735,default,vm02,53523,302,default,vm03,23129,207441,default,vm02,424752,996,default,vm01,439088,11421
1.60059642820834,vm01,0,1380,default,vm02,44413,4341,default,vm03,29860,1903,default,vm02,463246,29267,default,vm01,392685,43058
1.61577823714799,vm01,0,2541,default,vm02,54435,31932,default,vm03,34876,5708,default,vm02,352656,49242,default,vm01,309033,698
1.66674573858823,vm01,0,41009,default,vm02,59862,22029,default,vm03,28730,390158,default,vm02,518433,6797,default,vm01,503556,9708
1.67216781320953,vm01,0,608,default,vm02,59127,3402,default,vm03,15058,8295,default,vm02,190212,15422,default,vm01,274077,2770
1.68138534006574,vm01,0,154,default,vm02,45533,260,default,vm03,28954,6697,default,vm02,475624,3269,default,vm01,349592,1551
1.6895184519977,vm01,0,5428,default,vm02,48050,228867,default,vm03,29559,8709,default,vm02,1092950,11814,default,vm01,281071,10359
1.70253143108882,vm01,0,7487,default,vm02,49611,265118,default,vm03,16669,11433,default,vm02,485809,16021,default,vm01,294788,458
1.70632688332373,vm01,0,3215,default,vm02,46558,9253,default,vm03,37861,13892,default,vm02,704308,25570,default,vm01,464767,26524
1.71445999525568,vm01,0,72,default,vm02,52907,2606,default,vm03,16284,41038,default,vm02,408471,51652,default,vm01,641691,1185
1.73343725643024,vm01,0,2051,default,vm02,50168,507,default,vm03,28431,3277,default,vm02,599214,2220,default,vm01,644009,7556
1.74482361313498,vm01,0,5851,default,vm02,42874,982,default,vm03,22839,5210,default,vm02,586420,28479,default,vm01,831361,919
1.75837879968823,vm01,0,3153,default,vm02,49043,4967,default,vm03,23176,2539,default,vm02,334661,8397,default,vm01,611597,1797
1.76976515639296,vm01,0,16290,default,vm02,42352,10070,default,vm03,20546,238093,default,vm02,525274,304,default,vm01,768310,14909
1.77627164593853,vm01,0,4079,default,vm02,48205,2043,default,vm03,42205,4563,default,vm02,479897,5646,default,vm01,507519,3388
1.78548917279474,vm01,0,16400,default,vm02,49749,74784,default,vm03,22257,1267,default,vm02,630956,3428,default,vm01,436562,9317
1.786573587719,vm01,0,1321,default,vm02,49385,10213,default,vm03,33779,179,default,vm02,298878,379,default,vm01,498591,50945
1.79850215188587,vm01,0,17173,default,vm02,52500,3518,default,vm03,22515,9505,default,vm02,1270840,16260,default,vm01,419297,9616
1.80500864143143,vm01,0,448,default,vm02,51442,40707,default,vm03,24077,914,default,vm02,420011,5324,default,vm01,588105,1300
1.8440475787048,vm01,0,12798,default,vm02,55051,1720,default,vm03,23130,207,default,vm02,679063,11636,default,vm01,540396,1895
1.86139821749297,vm01,0,2293,default,vm02,51323,26669,default,vm03,24279,7631,default,vm02,1290968,11,default,vm01,766749,1431191
1.86898912196279,vm01,0,2728,default,vm02,43929,5994,default,vm03,32344,3536,default,vm02,637265,266085,default,vm01,570073,9210
1.87115795181131,vm01,0,1395,default,vm02,55786,3841,default,vm03,33395,13112,default,vm02,1321941,17971,default,vm01,469435,3267
1.87332678165983,vm01,0,6111,default,vm02,44413,13979,default,vm03,21361,2733,default,vm02,537821,5126,default,vm01,372351,853
1.89772611745569,vm01,0,1597,default,vm02,56328,4766,default,vm03,28485,373,default,vm02,344194,100513,default,vm01,589176,27899
1.91128130400895,vm01,0,9647,default,vm02,54678,7021,default,vm03,42894,5933,default,vm02,634534,2221,default,vm01,501564,934516
1.92429428310007,vm01,0,14669,default,vm02,56406,41570,default,vm03,21548,3872,default,vm02,398588,2468,default,vm01,472974,1008
1.92808973533498,vm01,0,28030,default,vm02,49044,2641,default,vm03,17352,22152,default,vm02,393251,6282,default,vm01,705704,21877
1.94706699650954,vm01,0,12550,default,vm02,49067,4094,default,vm03,18466,810,default,vm02,595070,49421,default,vm01,174312,18607
1.95194686366871,vm01,0,79919,default,vm02,53404,189448,default,vm03,22114,1776,default,vm02,227318,32908,default,vm01,325898,4534
1.97200853976753,vm01,0,27652,default,vm02,45744,412,default,vm03,24108,32430,default,vm02,443262,1414,default,vm01,530844,2825
1.9877325561693,vm01,0,132,default,vm02,63834,7288,default,vm03,23138,27248,default,vm02,508507,56145,default,vm01,609371,540907
2.00291436510895,vm01,0,70924,default,vm02,48136,7307,default,vm03,20429,8838,default,vm02,300791,2667,default,vm01,482778,5175
2.00833643973025,vm01,0,4048,default,vm02,47496,12305,default,vm03,25820,314386,default,vm02,511629,16110,default,vm01,711922,2977
2.03219356806398,vm01,0,6866,default,vm02,48754,3266,default,vm03,32181,10996,default,vm02,426931,5540,default,vm01,515803,1256
2.04249550984445,vm01,0,10871,default,vm02,46826,15644,default,vm03,37771,395375,default,vm02,327734,5257,default,vm01,910957,2783
2.04466433969298,vm01,0,718,default,vm02,51504,1229,default,vm03,37197,128,default,vm02,635313,1407,default,vm01,601960,2132
2.04791758446576,vm01,0,470,default,vm02,49411,2840,default,vm03,40615,2049,default,vm02,677872,22238,default,vm01,592497,52165
2.05442407401132,vm01,0,142793,default,vm02,46911,6039,default,vm03,24639,10515,default,vm02,554236,3500,default,vm01,592797,40229
2.05821952624623,vm01,0,9944,default,vm02,54615,55048,default,vm03,45745,34242,default,vm02,560226,1621,default,vm01,542172,2572
2.1151513097699,vm01,0,42202,default,vm02,49988,18720,default,vm03,30882,130471,default,vm02,321417,11373,default,vm01,823765,2536
2.13141753363381,vm01,0,810,default,vm02,51916,15565,default,vm03,30522,366,default,vm02,590025,38210,default,vm01,767448,2593
2.13738181571724,vm01,0,13617,default,vm02,67443,4288,default,vm03,29073,9916,default,vm02,477654,641,default,vm01,299694,3085
2.14714155003558,vm01,0,42597,default,vm02,59973,4281,default,vm03,33610,9156,default,vm02,616907,11201,default,vm01,525794,24776
2.16340777389949,vm01,0,942,default,vm02,43228,94,default,vm03,29813,30,default,vm02,739435,2496,default,vm01,952748,4982
2.16557660374801,vm01,0,1325315,default,vm02,50546,15848,default,vm03,17857,7261,default,vm02,366058,1347,default,vm01,298589,567
2.16882984852079,vm01,0,8236,default,vm02,55297,3870,default,vm03,20952,40626,default,vm02,463016,900,default,vm01,711657,92121
2.17479413060422,vm01,0,8034,default,vm02,53337,7006,default,vm03,11590,2014,default,vm02,685144,3223,default,vm01,347185,329
2.17858958283913,vm01,0,3186,default,vm02,59560,4921,default,vm03,26339,16778,default,vm02,635310,724,default,vm01,394262,92299
2.19431359924091,vm01,0,7899,default,vm02,43124,19418,default,vm03,38419,51,default,vm02,404850,4555,default,vm01,619645,3014
2.20298891863499,vm01,0,2372,default,vm02,54673,6083,default,vm03,18307,14006,default,vm02,703481,332,default,vm01,707860,15817
2.20732657833203,vm01,0,63776,default,vm02,53839,258,default,vm03,20483,890,default,vm02,742898,2517,default,vm01,819137,31
2.21003761564269,vm01,0,2821,default,vm02,49626,16760,default,vm03,42804,1534,default,vm02,382877,5594,default,vm01,407900,9262
2.22359280219594,vm01,0,564,default,vm02,47627,3700,default,vm03,28602,5983,default,vm02,287923,98,default,vm01,244207,3303
2.2246772171202,vm01,0,646,default,vm02,46746,6745,default,vm03,18121,12973,default,vm02,867503,2132,default,vm01,338244,916
2.23497915890067,vm01,0,1199,default,vm02,44156,86147,default,vm03,34235,3459,default,vm02,297296,435643,default,vm01,617307,6605
2.2425700633705,vm01,0,6103,default,vm02,43040,3080,default,vm03,26925,28986,default,vm02,343678,7112,default,vm01,506227,161415
2.24853434545393,vm01,0,13066,default,vm02,53776,1041,default,vm03,28882,1621,default,vm02,249263,759,default,vm01,485001,27316
2.25070317530245,vm01,0,8987,default,vm02,53450,95515,default,vm03,26155,5786,default,vm02,508044,1570,default,vm01,393146,5047
2.2658849842421,vm01,0,5383,default,vm02,45137,1601,default,vm03,27649,1178,default,vm02,348925,10937,default,vm01,369770,15854
